rxn_smiles,dE0,dHrxn298
[H]/N=C(/C=[N+]=[CH-])OC>>COc1cnc[nH]1,4.330680000000008,-53.14386999999999
COc1cnc[nH]1>>[H]/N=C/N1C=C1OC,95.11182,86.3832
[H]/N=C/N1C=C1OC>>COc1cnc[nH]1,8.728619999999992,-86.3832
COc1cnc[nH]1>>C1=NCN[C@@]12CO2,88.70786,26.91975
C1=NCN[C@@]12CO2>>COc1cnc[nH]1,61.78811,-26.91975
COc1cnc[nH]1>>CO[C@H]1[C-]=[N+]=CN1,75.83579,69.79427
CO[C@H]1[C-]=[N+]=CN1>>COc1cnc[nH]1,6.0415200000000056,-69.79427
COc1cnc[nH]1>>C=[O+]c1cnc[n-]1.[H][H],85.08067,67.36564
C=[O+]c1cnc[n-]1.[H][H]>>COc1cnc[nH]1,17.71503,-67.36564
COc1cnc[nH]1>>COC1=CN[C]N1,65.47789,26.34775
COC1=CN[C]N1>>COc1cnc[nH]1,39.130140000000004,-26.34775
COc1cnc[nH]1>>CO[C@H]1[C-]=[NH+]C=N1,80.31173000000003,51.67246
CO[C@H]1[C-]=[NH+]C=N1>>COc1cnc[nH]1,28.63927000000001,-51.67246
COc1cnc[nH]1>>C#N.COC=C=N,101.45567,52.41541
C#N.COC=C=N>>COc1cnc[nH]1,49.040259999999996,-52.41541
COc1cnc[nH]1>>COc1[c-][nH][cH+][nH]1,80.49606,42.71968
COc1[c-][nH][cH+][nH]1>>COc1cnc[nH]1,37.776379999999996,-42.71968
C#CC(=O)[C@H]1CN1>>C1=NC1.C=C=C=O,51.4195,36.72868
C1=NC1.C=C=C=O>>C#CC(=O)[C@H]1CN1,14.690820000000002,-36.72868
C#CC(=O)[C@H]1CN1>>[H]/N=C\CC=C=C=O,59.01783,-11.01416
[H]/N=C\CC=C=C=O>>C#CC(=O)[C@H]1CN1,70.03199000000001,11.01416
C#CC(=O)[C@H]1CN1>>C=CNC=C=C=O,61.14468000000001,-20.30371
C=CNC=C=C=O>>C#CC(=O)[C@H]1CN1,81.44839,20.30371
C#CC(=O)[C@H]1CN1>>C#CC([O-])=C1C[NH2+]1,58.84669,38.3244
C#CC([O-])=C1C[NH2+]1>>C#CC(=O)[C@H]1CN1,20.522290000000005,-38.3244
C#CC(=O)[C@H]1CN1>>C#CC([O-])=CN[CH2+],38.80688,15.09111
C#CC([O-])=CN[CH2+]>>C#CC(=O)[C@H]1CN1,23.715770000000003,-15.09111
C#CC(=O)[C@H]1CN1>>[C-]#[O+].[H]/N=C\CC#C,65.68386,-13.86452
[C-]#[O+].[H]/N=C\CC#C>>C#CC(=O)[C@H]1CN1,79.54838000000001,13.86452
C#CC(=O)[C@H]1CN1>>C=C=C=O.[C]1CN1,73.63168,66.66086
C=C=C=O.[C]1CN1>>C#CC(=O)[C@H]1CN1,6.9708200000000025,-66.66086
C#CC(=O)[C@H]1CN1>>C#CC1=CCNO1,60.62113000000001,23.77736
C#CC1=CCNO1>>C#CC(=O)[C@H]1CN1,36.843770000000006,-23.77736
C#CC(=O)[C@H]1CN1>>[CH-]=C(C#[O+])NC=C,70.59094,27.19171
[CH-]=C(C#[O+])NC=C>>C#CC(=O)[C@H]1CN1,43.399229999999996,-27.19171
C#CC(=O)[C@H]1CN1>>[CH]NCC(=O)C#C,73.38016,30.49828
[CH]NCC(=O)C#C>>C#CC(=O)[C@H]1CN1,42.88188000000001,-30.49828
C#CC(=O)[C@H]1CN1>>C#C[O+]=[C-][C@H]1CN1,100.86871,77.08148
C#C[O+]=[C-][C@H]1CN1>>C#CC(=O)[C@H]1CN1,23.787229999999994,-77.08148
C#CC(=O)[C@H]1CN1>>C#CC([O-])=[C+]NC,73.81499000000002,21.66413
C#CC([O-])=[C+]NC>>C#CC(=O)[C@H]1CN1,52.15086000000001,-21.66413
C#CC(=O)[C@H]1CN1>>[CH][C@H]1C(=O)[C@@H]2N[C@H]12,93.93568,67.22461
[CH][C@H]1C(=O)[C@@H]2N[C@H]12>>C#CC(=O)[C@H]1CN1,26.71107000000001,-67.22461
C#CC(=O)[C@H]1CN1>>C#C[C@@H](O)[C@H]1C=N1,80.49776,21.84305
C#C[C@@H](O)[C@H]1C=N1>>C#CC(=O)[C@H]1CN1,58.65471,-21.84305
C#CC(=O)[C@H]1CN1>>C#CNC=C.[C-]#[O+],70.57751,-4.4478
C#CNC=C.[C-]#[O+]>>C#CC(=O)[C@H]1CN1,75.02531,4.4478
C#CC(=O)[C@H]1CN1>>[C]=CC(=O)[C@H]1CN1,42.87265,42.51713
[C]=CC(=O)[C@H]1CN1>>C#CC(=O)[C@H]1CN1,0.3555199999999985,-42.51713
C#CC(=O)[C@H]1CN1>>C=N.O=C1C2=C[C@@H]12,72.32803,53.29368
C=N.O=C1C2=C[C@@H]12>>C#CC(=O)[C@H]1CN1,19.03435,-53.29368
O=C(CO)CCO>>OC/C=C(/O)CO,67.90006,15.79822
OC/C=C(/O)CO>>O=C(CO)CCO,52.10184,-15.79822
O=C(CO)CCO>>C=C(CO)OCO,73.95044,17.93253
C=C(CO)OCO>>O=C(CO)CCO,56.01791,-17.93253
O=C(CO)CCO>>CC(=O)CO.[CH]O,79.30228000000002,66.47978
CC(=O)CO.[CH]O>>O=C(CO)CCO,12.822500000000005,-66.47978
O=C(CO)CCO>>OC[C@@]1(O)CCO1,49.5629,16.358220000000006
OC[C@@]1(O)CCO1>>O=C(CO)CCO,33.20468,-16.358220000000006
O=C(CO)CCO>>O=CCC(=O)CO.[H][H],88.43137,19.48788
O=CCC(=O)CO.[H][H]>>O=C(CO)CCO,68.94349,-19.48788
O=C(CO)CCO>>O/C=C(\O)CCO,67.50901,10.76523
O/C=C(\O)CCO>>O=C(CO)CCO,56.74378000000001,-10.76523
O=C(CO)CCO>>O=CC(=O)CCO.[H][H],96.75984,27.23571
O=CC(=O)CCO.[H][H]>>O=C(CO)CCO,69.52413,-27.23571
O=C(CO)CCO>>O=C[C@@H](O)CCO,43.04068,3.36819
O=C[C@@H](O)CCO>>O=C(CO)CCO,39.67249,-3.36819
O=C(CO)CCO>>OC[C-]=[O+]CCO,113.03501,65.29431
OC[C-]=[O+]CCO>>O=C(CO)CCO,47.74070000000002,-65.29431
O=C(CO)CCO>>CO.O=C1CCO1,82.08204,14.53888
CO.O=C1CCO1>>O=C(CO)CCO,67.54316,-14.53888
O=C(CO)CCO>>C=C=O.C=O.CO,89.31795,44.06382
C=C=O.C=O.CO>>O=C(CO)CCO,45.25413,-44.06382
O=C(CO)CCO>>OCC[C@]1(O)CO1,55.9603,22.09267
OCC[C@]1(O)CO1>>O=C(CO)CCO,33.86762999999999,-22.09267
CCC(C)(C)C#N>>C#N.C=CC(C)C,97.28759,29.095840000000006
C#N.C=CC(C)C>>CCC(C)(C)C#N,68.19175000000001,-29.095840000000006
CCC(C)(C)C#N>>CCC(C)=C=NC,88.77553,33.04204
CCC(C)=C=NC>>CCC(C)(C)C#N,55.73349,-33.04204
CCC(C)(C)C#N>>C=[N+]=[C-][C@H](C)CC,105.31116000000002,52.98728000000001
C=[N+]=[C-][C@H](C)CC>>CCC(C)(C)C#N,52.32388000000001,-52.98728000000001
CCC(C)(C)C#N>>C=C(CC)CC#N.[H][H],120.80501,31.533
C=C(CC)CC#N.[H][H]>>CCC(C)(C)C#N,89.27201000000002,-31.533
CCC(C)(C)C#N>>CC[C@H](C)C1=NC1,106.44567,41.13194
CC[C@H](C)C1=NC1>>CCC(C)(C)C#N,65.31372999999999,-41.13194
CCC(C)(C)C#N>>C=C.CC(C)=C=N,67.19193,50.63721
C=C.CC(C)=C=N>>CCC(C)(C)C#N,16.554720000000003,-50.63721
CCC(C)(C)C#N>>[C-]#[N+]C(C)(C)CC,59.13576,19.15024
[C-]#[N+]C(C)(C)CC>>CCC(C)(C)C#N,39.98552,-19.15024
CCC(C)(C)C#N>>CC.CC[C+]=C=[N-],139.32133000000002,92.5471
CC.CC[C+]=C=[N-]>>CCC(C)(C)C#N,46.77423000000002,-92.5471
CCC(C)(C)C#N>>C=C.C=C(C)C#N.[H][H],92.42342,54.20138000000001
C=C.C=C(C)C#N.[H][H]>>CCC(C)(C)C#N,38.22203999999999,-54.20138000000001
CCC(C)(C)C#N>>CCN=C=C(C)C,98.11614,31.60442
CCN=C=C(C)C>>CCC(C)(C)C#N,66.51172,-31.60442
CCC(C)(C)C#N>>CC1(C)[C]NCC1,90.01094,39.93315
CC1(C)[C]NCC1>>CCC(C)(C)C#N,50.07779000000001,-39.93315
CCC(C)(C)C#N>>C=C.CC1(C)C=N1,96.75581,65.7889
C=C.CC1(C)C=N1>>CCC(C)(C)C#N,30.96691,-65.7889
CCC(C)(C)C#N>>[H]/N=C1\[C@H](C)C1(C)C,109.68128,37.42789000000001
[H]/N=C1\[C@H](C)C1(C)C>>CCC(C)(C)C#N,72.25339,-37.42789000000001
COC[C@@H](C)C#N>>[C-]#[N+][C@H](C)COC,57.74612,20.65339
[C-]#[N+][C@H](C)COC>>COC[C@@H](C)C#N,37.092729999999996,-20.65339
COC[C@@H](C)C#N>>C=C(C)C#N.CO,61.25986999999999,12.73846
C=C(C)C#N.CO>>COC[C@@H](C)C#N,48.52140999999999,-12.73846
COC[C@@H](C)C#N>>CC=C=NCOC,76.30301999999998,29.71585
CC=C=NCOC>>COC[C@@H](C)C#N,46.58716999999999,-29.71585
COC[C@@H](C)C#N>>[CH2-][O+]=C[C@@H](C)C#N.[H][H],80.77893,79.77638
[CH2-][O+]=C[C@@H](C)C#N.[H][H]>>COC[C@@H](C)C#N,1.0025499999999994,-79.77638
COC[C@@H](C)C#N>>C=CC#N.COC,92.70997,25.51735
C=CC#N.COC>>COC[C@@H](C)C#N,67.19261999999999,-25.51735
COC[C@@H](C)C#N>>C=[N+]=[C-]CCOC,106.23237,52.38227
C=[N+]=[C-]CCOC>>COC[C@@H](C)C#N,53.85009999999999,-52.38227
COC[C@@H](C)C#N>>CN=C=CCOC,92.32687,32.94073
CN=C=CCOC>>COC[C@@H](C)C#N,59.386140000000005,-32.94073
OCCC1COC1>>C=C1COC1.C=O.[H][H],87.0866,46.7454
C=C1COC1.C=O.[H][H]>>OCCC1COC1,40.34120000000001,-46.7454
OCCC1COC1>>C=CCCO.C=O,63.81646,6.081919999999998
C=CCCO.C=O>>OCCC1COC1,57.73454,-6.081919999999998
OCCC1COC1>>OCC1COC1.[CH2],126.17227,107.73803999999998
OCC1COC1.[CH2]>>OCCC1COC1,18.434230000000014,-107.73803999999998
OCCC1COC1>>C=C(CO)CCO,83.91229,-11.60463
C=C(CO)CCO>>OCCC1COC1,95.51692,11.60463
OCCC1COC1>>OC[C@H]1CCOC1,59.03468,-20.10739
OC[C@H]1CCOC1>>OCCC1COC1,79.14206999999999,20.10739
OCCC1COC1>>COC[C]CCO,82.94841,66.53599
COC[C]CCO>>OCCC1COC1,16.412419999999994,-66.53599
OCCC1COC1>>[CH-]=[O+]CCCCO,80.25711,45.00915
[CH-]=[O+]CCCCO>>OCCC1COC1,35.24796,-45.00915
OCCC1COC1>>OCCC1=COC1.[H][H],113.56708,31.74361
OCCC1=COC1.[H][H]>>OCCC1COC1,81.82347000000001,-31.74361
OCCC1COC1>>C1=COC1.C=CO.[H][H],96.58541,52.02422
C1=COC1.C=CO.[H][H]>>OCCC1COC1,44.56119,-52.02422
OCCC1COC1>>C1C[C@H]2OC[C@@H]12.O,92.86568,12.39537
C1C[C@H]2OC[C@@H]12.O>>OCCC1COC1,80.47031,-12.39537
OCCC1COC1>>OC[C@@H]1[C@H]2CO[C@@H]12.[H][H],103.43388,41.69388
OC[C@@H]1[C@H]2CO[C@@H]12.[H][H]>>OCCC1COC1,61.74,-41.69388
OCCC1COC1>>O=CCC1COC1.[H][H],85.6094,16.55552
O=CCC1COC1.[H][H]>>OCCC1COC1,69.05387999999999,-16.55552
OCCC1COC1>>OC[C@H]1C[C@H]1CO,92.72288,-2.92043
OC[C@H]1C[C@H]1CO>>OCCC1COC1,95.64331,2.92043
OCCC1COC1>>C=CC1COC1.O,67.26736,9.8923
C=CC1COC1.O>>OCCC1COC1,57.37506,-9.8923
C#CC[C@]1(C)CN1>>C=C=C.CC1=CN1,79.95459,58.94244000000001
C=C=C.CC1=CN1>>C#CC[C@]1(C)CN1,21.012149999999988,-58.94244000000001
C#CC[C@]1(C)CN1>>C=N.C[C@]12C=C1C2,78.75215,49.93968
C=N.C[C@]12C=C1C2>>C#CC[C@]1(C)CN1,28.812470000000005,-49.93968
C#CC[C@]1(C)CN1>>[CH-]=C1CN[C+](C)C1,87.8018,33.93737
[CH-]=C1CN[C+](C)C1>>C#CC[C@]1(C)CN1,53.864430000000006,-33.93737
C#CC[C@]1(C)CN1>>C=C1CN1.C=C=C,67.12745,33.64416
C=C1CN1.C=C=C>>C#CC[C@]1(C)CN1,33.483290000000004,-33.64416
C#CC[C@]1(C)CN1>>C[C+]1C[C-]=CCN1,83.33234,18.64462
C[C+]1C[C-]=CCN1>>C#CC[C@]1(C)CN1,64.68772,-18.64462
C#CC[C@]1(C)CN1>>C#CC[C+](C)N[CH2-],48.48684,24.03308
C#CC[C+](C)N[CH2-]>>C#CC[C@]1(C)CN1,24.453760000000006,-24.03308
C#CC[C@]1(C)CN1>>[CH]N[C@H](C)CC#C,69.61764000000001,28.12698
[CH]N[C@H](C)CC#C>>C#CC[C@]1(C)CN1,41.49066000000001,-28.12698
C#CC[C@]1(C)CN1>>C#CC/C(C)=N\C,63.11127,-9.79318
C#CC/C(C)=N\C>>C#CC[C@]1(C)CN1,72.90445,9.79318
C#CC[C@]1(C)CN1>>[H]/N=C(\C)CC=C=C,57.26759000000001,-18.52356
[H]/N=C(\C)CC=C=C>>C#CC[C@]1(C)CN1,75.79115,18.52356
C#CC[C@]1(C)CN1>>C#CC[C]CNC,111.88323,71.43692
C#CC[C]CNC>>C#CC[C@]1(C)CN1,40.44631000000001,-71.43692
C#CC[C@]1(C)CN1>>[CH]/C=C\[C@]1(C)CN1,75.32267,59.26278000000001
[CH]/C=C\[C@]1(C)CN1>>C#CC[C@]1(C)CN1,16.059889999999996,-59.26278000000001
C[C@@H](O)[C@H]1C[C@H]1C>>C.C1=CC1.C=CO,117.09185,67.33796
C.C1=CC1.C=CO>>C[C@@H](O)[C@H]1C[C@H]1C,49.753890000000006,-67.33796
C[C@@H](O)[C@H]1C[C@H]1C>>CCC/C=C(\C)O,87.14766999999998,-10.17012
CCC/C=C(\C)O>>C[C@@H](O)[C@H]1C[C@H]1C,97.31779,10.17012
C[C@@H](O)[C@H]1C[C@H]1C>>CC(C)[C][C@@H](C)O,68.66787,65.41068
CC(C)[C][C@@H](C)O>>C[C@@H](O)[C@H]1C[C@H]1C,3.2571899999999943,-65.41068
C[C@@H](O)[C@H]1C[C@H]1C>>CCC[C][C@@H](C)O,65.06352,61.6572
CCC[C][C@@H](C)O>>C[C@@H](O)[C@H]1C[C@H]1C,3.4063199999999934,-61.6572
C[C@@H](O)[C@H]1C[C@H]1C>>C/C=C\C.C=CO,80.26496999999998,15.51632
C/C=C\C.C=CO>>C[C@@H](O)[C@H]1C[C@H]1C,64.74865,-15.51632
C[C@@H](O)[C@H]1C[C@H]1C>>C/C=C1\C[C@H]1C.O,72.90085,20.04898
C/C=C1\C[C@H]1C.O>>C[C@@H](O)[C@H]1C[C@H]1C,52.85187000000001,-20.04898
C[C@@H](O)[C@H]1C[C@H]1C>>C/C=C/O.C=CC,101.77366,14.34512
C/C=C/O.C=CC>>C[C@@H](O)[C@H]1C[C@H]1C,87.42854,-14.34512
C[C@@H](O)[C@H]1C[C@H]1C>>CO.[CH][C@H]1C[C@H]1C,125.49086,94.7317
CO.[CH][C@H]1C[C@H]1C>>C[C@@H](O)[C@H]1C[C@H]1C,30.75916000000001,-94.7317
C[C@@H](O)[C@H]1C[C@H]1C>>CO[C@H](C)C1CC1,122.27063,12.76432
CO[C@H](C)C1CC1>>C[C@@H](O)[C@H]1C[C@H]1C,109.50631,-12.76432
C[C@@H](O)[C@H]1C[C@H]1C>>C[C][C@H](C)[C@@H](C)O,69.10257,65.58256999999999
C[C][C@H](C)[C@@H](C)O>>C[C@@H](O)[C@H]1C[C@H]1C,3.5200000000000102,-65.58256999999999
C[C@@H](O)[C@H]1C[C@H]1C>>CCC[C@H]1O[C@@H]1C,71.62488,2.95657
CCC[C@H]1O[C@@H]1C>>C[C@@H](O)[C@H]1C[C@H]1C,68.66830999999999,-2.95657
C[C@@H](O)[C@H]1C[C@H]1C>>C/C=C/C[C@@H](C)O,76.18744000000002,-6.4232
C/C=C/C[C@@H](C)O>>C[C@@H](O)[C@H]1C[C@H]1C,82.61064,6.4232
C[C@@H](O)[C@H]1C[C@H]1C>>C[C]CC[C@@H](C)O,68.31229,63.92503000000001
C[C]CC[C@@H](C)O>>C[C@@H](O)[C@H]1C[C@H]1C,4.387259999999999,-63.92503000000001
C[C@@H](O)[C@H]1C[C@H]1C>>CC1C=C1.CC=O.[H][H],100.37784,66.5129
CC1C=C1.CC=O.[H][H]>>C[C@@H](O)[C@H]1C[C@H]1C,33.864940000000004,-66.5129
C[C@@H](O)[C@H]1C[C@H]1C>>C.C[C@@H]1C[C@@H]1C=O,84.57460999999998,7.052860000000001
C.C[C@@H]1C[C@@H]1C=O>>C[C@@H](O)[C@H]1C[C@H]1C,77.52175,-7.052860000000001
C[C@@H](O)[C@H]1C[C@H]1C>>C=C(C)O.C=CC,88.47449,9.85463
C=C(C)O.C=CC>>C[C@@H](O)[C@H]1C[C@H]1C,78.61986,-9.85463
C[C@@H](O)[C@H]1C[C@H]1C>>C.C[C@@H](O)[C@@H]1[C]C1,95.5926,86.82006
C.C[C@@H](O)[C@@H]1[C]C1>>C[C@@H](O)[C@H]1C[C@H]1C,8.772540000000006,-86.82006
C[C@@H](O)[C@H]1C[C@H]1C>>C/C=C\[C@H](C)CO,80.49795,1.28174
C/C=C\[C@H](C)CO>>C[C@@H](O)[C@H]1C[C@H]1C,79.21621,-1.28174
C[C@@H](O)[C@H]1C[C@H]1C>>C=CC/C=C(\C)O.[H][H],67.60961,20.86828
C=CC/C=C(\C)O.[H][H]>>C[C@@H](O)[C@H]1C[C@H]1C,46.74133000000001,-20.86828
C[C@@H](O)[C@H]1C[C@H]1C>>CC[C@@H]1[C@@H](O)[C@@H]1C,114.19596,3.62197
CC[C@@H]1[C@@H](O)[C@@H]1C>>C[C@@H](O)[C@H]1C[C@H]1C,110.57399,-3.62197
C[C@@]1(CCO)CO1>>C=CCCO.C=O,80.98264,12.25042
C=CCCO.C=O>>C[C@@]1(CCO)CO1,68.73222,-12.25042
C[C@@]1(CCO)CO1>>C[C@@]1(CO)CO1.[CH2],124.13937,107.96632
C[C@@]1(CO)CO1.[CH2]>>C[C@@]1(CCO)CO1,16.173050000000003,-107.96632
C[C@@]1(CCO)CO1>>CC1(C)CO1.[CH]O,83.86754,71.88309
CC1(C)CO1.[CH]O>>C[C@@]1(CCO)CO1,11.98445000000001,-71.88309
C[C@@]1(CCO)CO1>>C[C]COCCO,106.1862,68.63801
C[C]COCCO>>C[C@@]1(CCO)CO1,37.54819000000001,-68.63801
C[C@@]1(CCO)CO1>>C[C@@]1(CC=O)CO1.[H][H],90.89093,19.07581
C[C@@]1(CC=O)CO1.[H][H]>>C[C@@]1(CCO)CO1,71.81512000000002,-19.07581
C[C@@]1(CCO)CO1>>COCC[C@@H]1CO1,124.37411000000002,16.54911
COCC[C@@H]1CO1>>C[C@@]1(CCO)CO1,107.82500000000002,-16.54911
C[C@@]1(CCO)CO1>>C[C@@]1(O)CCOC1,56.10515,-19.07593
C[C@@]1(O)CCOC1>>C[C@@]1(CCO)CO1,75.18108000000002,19.07593
C[C@@]1(CCO)CO1>>C1CC2(C1)CO2.O,98.63703,17.04566
C1CC2(C1)CO2.O>>C[C@@]1(CCO)CO1,81.59137000000003,-17.04566
C[C@@]1(CCO)CO1>>COC[C]CCO,109.74683,71.9368
COC[C]CCO>>C[C@@]1(CCO)CO1,37.81003,-71.9368
C[C@@]1(CCO)CO1>>C=C[C@]1(C)CO1.O,66.49207,10.02708
C=C[C@]1(C)CO1.O>>C[C@@]1(CCO)CO1,56.46499,-10.02708
C[C@@]1(CCO)CO1>>C[C-]=[O+]CCCO,100.20658,34.89031
C[C-]=[O+]CCCO>>C[C@@]1(CCO)CO1,65.31626999999999,-34.89031
C[C@@]1(CCO)CO1>>C=C(C)CO.C=O,39.58567,8.85498
C=C(C)CO.C=O>>C[C@@]1(CCO)CO1,30.730690000000006,-8.85498
C[C@@]1(CCO)CO1>>C=C(C)O.C=CO,70.42863,5.9245800000000015
C=C(C)O.C=CO>>C[C@@]1(CCO)CO1,64.50404999999999,-5.9245800000000015
C[C@@]1(CCO)CO1>>C[C@@]12CC[C@@H]1O2.O,92.35848,15.20607
C[C@@]12CC[C@@H]1O2.O>>C[C@@]1(CCO)CO1,77.15241,-15.20607
C[C@@]1(CCO)CO1>>[CH][C@](C)(O)CCO,69.17152,65.82808
[CH][C@](C)(O)CCO>>C[C@@]1(CCO)CO1,3.343440000000001,-65.82808
C[C@@]1(CCO)CO1>>[CH2-][O+]=C(C)CCO,60.98514,45.7601
[CH2-][O+]=C(C)CCO>>C[C@@]1(CCO)CO1,15.22504,-45.7601
C[C@@]1(CCO)CO1>>[CH-]=[O+][C@H](C)CCO,76.32789,47.55688
[CH-]=[O+][C@H](C)CCO>>C[C@@]1(CCO)CO1,28.77101,-47.55688
C[C@H]1N[C@H]1CC=O>>C[CH-]N[CH+]CC=O,47.00935,23.41775
C[CH-]N[CH+]CC=O>>C[C@H]1N[C@H]1CC=O,23.5916,-23.41775
C[C@H]1N[C@H]1CC=O>>C/C=N/CCC=O,66.65044,-13.50639
C/C=N/CCC=O>>C[C@H]1N[C@H]1CC=O,80.15683,13.50639
C[C@H]1N[C@H]1CC=O>>O[C@H]1C[C@@H]2N[C@@H]2C1,76.58079000000002,-2.90201
O[C@H]1C[C@@H]2N[C@@H]2C1>>C[C@H]1N[C@H]1CC=O,79.48280000000003,2.90201
C[C@H]1N[C@H]1CC=O>>C[C@H]1[NH2+][C-]1CC=O,73.4504,53.33941
C[C@H]1[NH2+][C-]1CC=O>>C[C@H]1N[C@H]1CC=O,20.11099,-53.33941
C[C@H]1N[C@H]1CC=O>>CC/N=C\CC=O,65.99453000000001,-7.02164
CC/N=C\CC=O>>C[C@H]1N[C@H]1CC=O,73.01617000000002,7.02164
C[C@H]1N[C@H]1CC=O>>C[C]NCCC=O,69.31423000000001,27.33968
C[C]NCCC=O>>C[C@H]1N[C@H]1CC=O,41.97455000000001,-27.33968
C[C@H]1N[C@H]1CC=O>>[CH]N[C@H](C)CC=O,105.09606,25.66321
[CH]N[C@H](C)CC=O>>C[C@H]1N[C@H]1CC=O,79.43285,-25.66321
C[C@H]1N[C@H]1CC=O>>[H]/N=C/[C@H](C)OC=C,60.72635,2.99571
[H]/N=C/[C@H](C)OC=C>>C[C@H]1N[C@H]1CC=O,57.73064,-2.99571
C[C@H]1N[C@H]1CC=O>>C=C1N[C@H]1CC=O.[H][H],118.17977,38.14626
C=C1N[C@H]1CC=O.[H][H]>>C[C@H]1N[C@H]1CC=O,80.03350999999998,-38.14626
C[C@H]1N[C@H]1CC=O>>CCN[C]CC=O,67.8914,25.55808
CCN[C]CC=O>>C[C@H]1N[C@H]1CC=O,42.33332,-25.55808
C[C@H]1N[C@H]1CC=O>>C=C=O.C[C@@H]1CN1,92.38284,20.904020000000006
C=C=O.C[C@@H]1CN1>>C[C@H]1N[C@H]1CC=O,71.47882,-20.904020000000006
C[C@H]1N[C@H]1CC=O>>C=C1N[C@@H]1C.[C-]#[O+].[H][H],79.35302,35.60975999999999
C=C1N[C@@H]1C.[C-]#[O+].[H][H]>>C[C@H]1N[C@H]1CC=O,43.74326000000001,-35.60975999999999
C[C@H]1N[C@H]1CC=O>>C=C[C@@H](C)NC=O,48.53635,-20.43426
C=C[C@@H](C)NC=O>>C[C@H]1N[C@H]1CC=O,68.97061,20.43426
C[C@H]1N[C@H]1CC=O>>C=CC=O.[H]/N=C/C,74.15008,3.65914
C=CC=O.[H]/N=C/C>>C[C@H]1N[C@H]1CC=O,70.49094000000002,-3.65914
C[C@H]1N[C@H]1CC=O>>C[C][C@@H](N)CC=O,72.575,58.45241
C[C][C@@H](N)CC=O>>C[C@H]1N[C@H]1CC=O,14.122590000000002,-58.45241
C[C@H]1N[C@H]1CC=O>>C[C@@H]1N[C@@H]1C.[C-]#[O+],82.54074,-2.0560400000000003
C[C@@H]1N[C@@H]1C.[C-]#[O+]>>C[C@H]1N[C@H]1CC=O,84.59678000000001,2.0560400000000003
C[C@H]1N[C@H]1CC=O>>C[C@H]1N[C@H]1C[C]O,79.62274000000002,51.40618
C[C@H]1N[C@H]1C[C]O>>C[C@H]1N[C@H]1CC=O,28.21656000000001,-51.40618
C[C@H]1N[C@H]1CC=O>>C[C@H]1O[C@H]2C[C@@H]1N2,72.53771,4.9296
C[C@H]1O[C@H]2C[C@@H]1N2>>C[C@H]1N[C@H]1CC=O,67.60811000000001,-4.9296
C[C@H]1N[C@H]1CC=O>>C=CNC=C.C=O,74.01496999999998,19.68161
C=CNC=C.C=O>>C[C@H]1N[C@H]1CC=O,54.33335999999999,-19.68161
C[C@H]1N[C@H]1CC=O>>[CH-]=[O+]C[C@@H]1N[C@@H]1C,110.18113999999998,65.03928
[CH-]=[O+]C[C@@H]1N[C@@H]1C>>C[C@H]1N[C@H]1CC=O,45.14185999999998,-65.03928
C[C@H]1N[C@H]1CC=O>>C[NH+]1[CH-][C@@H]1CC=O,103.64358,58.01259
C[NH+]1[CH-][C@@H]1CC=O>>C[C@H]1N[C@H]1CC=O,45.630990000000004,-58.01259
C[C@H]1N[C@H]1CC=O>>C[C@H]1N[C@H]1/C=C\O,71.14184,8.00922
C[C@H]1N[C@H]1/C=C\O>>C[C@H]1N[C@H]1CC=O,63.132619999999996,-8.00922
C[C@H]1N[C@H]1CC=O>>C=C.[H]/N=C/CC=O,79.96298,9.29235
C=C.[H]/N=C/CC=O>>C[C@H]1N[C@H]1CC=O,70.67063,-9.29235
C[C@]12C[C@H]1[C@H]1N[C@H]12>>CC1([C@H]2C=N2)C=C1.[H][H],78.47963,38.43758
CC1([C@H]2C=N2)C=C1.[H][H]>>C[C@]12C[C@H]1[C@H]1N[C@H]12,40.04205,-38.43758
C[C@]12C[C@H]1[C@H]1N[C@H]12>>CC1=C[C@@H]2N[C@@H]2C1,34.75975,-45.85701
CC1=C[C@@H]2N[C@@H]2C1>>C[C@]12C[C@H]1[C@H]1N[C@H]12,80.61676,45.85701
C[C@]12C[C@H]1[C@H]1N[C@H]12>>CC1([C@H]2[C]N2)CC1,58.11465,14.58121
CC1([C@H]2[C]N2)CC1>>C[C@]12C[C@H]1[C@H]1N[C@H]12,43.53344,-14.58121
C[C@]12C[C@H]1[C@H]1N[C@H]12>>C=C1C[C][C@H]2N[C@@H]12.[H][H],99.09882,48.58445
C=C1C[C][C@H]2N[C@@H]12.[H][H]>>C[C@]12C[C@H]1[C@H]1N[C@H]12,50.51436999999999,-48.58445
C[C@]12C[C@H]1[C@H]1N[C@H]12>>C[C@H]1[C@H]2N=C[C@@]12C,53.12369,-18.03451
C[C@H]1[C@H]2N=C[C@@]12C>>C[C@]12C[C@H]1[C@H]1N[C@H]12,71.15820000000002,18.03451
C[C@]12C[C@H]1[C@H]1N[C@H]12>>C[C@H]1C[C][C@H]2N[C@@H]12,53.40176,20.12818
C[C@H]1C[C][C@H]2N[C@@H]12>>C[C@]12C[C@H]1[C@H]1N[C@H]12,33.273579999999995,-20.12818
C[C@]12C[C@H]1[C@H]1N[C@H]12>>C=C[C@H]1N[C@H]1[C]C,51.81729,34.97748
