rxn_smiles,dE0,dHrxn298
[H]C1=C=C2C([H])([H])O[C@]1([H])C2([H])[H]>>[H]C#C[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],36.41871,-27.46331
[H]C#C[C@@]12C([H])([H])O[C@]1([H])C2([H])[H]>>[H]C#CC(=C([H])[H])C([H])([H])C([H])=O,28.246440000000003,-34.05772
[H]C#CC(=C([H])[H])C([H])([H])C([H])=O>>[H]C#C[C@@]12C([H])([H])O[C@]1([H])C2([H])[H],62.30416000000001,34.05772
[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])[C-]=[O+]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],101.48465,36.39659
[H]C([H])([H])[C-]=[O+]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],65.08806,-36.39659
[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],92.88983,0.41349
[H]C([H])=C(OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],92.47634,-0.41349
[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])[C]C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],109.07938,78.36466
[H]C([H])([H])[C]C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],30.71472,-78.36466
[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=[O+][C-](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],59.42388,49.19643
[H]C([H])([H])C(=[O+][C-](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],10.227450000000003,-49.19643
[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],55.92282,-20.43121
[H]C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],76.35403000000001,20.43121
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=C=C1OC([H])([H])[C@]1([H])C([H])([H])[H],71.38226,-3.16482
[H]C([H])=C=C1OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],74.54708000000002,3.16482
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C1=C=C([H])C([H])([H])C([H])([H])C([H])([H])O1,83.43236999999998,-6.00106
[H]C1=C=C([H])C([H])([H])C([H])([H])C([H])([H])O1>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],89.43342999999999,6.00106
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C1=C=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O1,60.72506,3.11375
[H]C1=C=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O1>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],57.61131,-3.11375
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C(=[C])[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],56.84766,46.35507
[H]C(=[C])[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],10.49259,-46.35507
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C([H])=C1[H],65.31631999999999,-2.0487900000000003
[H]C(=O)[C@]([H])(C([H])([H])[H])C1([H])C([H])=C1[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],67.36510999999999,2.0487900000000003
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C1([H])[C][C@]2([H])OC([H])([H])[C@]2([H])C1([H])[H],72.9704,42.40364
[H]C1([H])[C][C@]2([H])OC([H])([H])[C@]2([H])C1([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],30.566759999999995,-42.40364
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C(=O)[C@@]([H])(C([H])=C=C([H])[H])C([H])([H])[H],61.08492,-23.48273
[H]C(=O)[C@@]([H])(C([H])=C=C([H])[H])C([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],84.56765,23.48273
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#CC([H])([H])OC([H])([H])[C]C([H])([H])[H],80.95651,66.96675
[H]C#CC([H])([H])OC([H])([H])[C]C([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],13.98975999999999,-66.96675
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#C/C([H])=C(\[H])C([H])([H])OC([H])([H])[H],79.40814,-0.95605
[H]C#C/C([H])=C(\[H])C([H])([H])OC([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],80.36419000000002,0.95605
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H][C]/C([H])=C1\OC([H])([H])[C@]1([H])C([H])([H])[H],66.40638,43.18365
[H][C]/C([H])=C1\OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],23.22273,-43.18365
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C#C[C@@]([H])([C]C([H])([H])[H])OC([H])([H])[H],83.0335,69.57921
[H]C#C[C@@]([H])([C]C([H])([H])[H])OC([H])([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],13.45429,-69.57921
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=C=C([H])OC([H])([H])C([H])=C([H])[H],42.62048,-0.1358
[H]C([H])=C=C([H])OC([H])([H])C([H])=C([H])[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],42.75628,0.1358
[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H]>>[H]C([H])=C([H])C([H])([H])OC1([H])C([H])=C1[H],75.62546999999998,17.5207
[H]C([H])=C([H])C([H])([H])OC1([H])C([H])=C1[H]>>[H]C#C[C@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],58.10476999999999,-17.5207
[H]c1nc(=O)n([H])nc1[H]>>[H]C(=O)/C([H])=N\N([H])C#N,101.00561,40.97058
[H]C(=O)/C([H])=N\N([H])C#N>>[H]c1nc(=O)n([H])nc1[H],60.035030000000006,-40.97058
[H]c1nc(=O)n([H])nc1[H]>>[H]c1c([H])n2n([H])c(=O)n12,95.76248,73.33709
[H]c1c([H])n2n([H])c(=O)n12>>[H]c1nc(=O)n([H])nc1[H],22.42539000000001,-73.33709
[H]c1nc(=O)n([H])nc1[H]>>[H][N-][N+]1=C([H])C([H])=NC1=O,29.73982,29.10537
[H][N-][N+]1=C([H])C([H])=NC1=O>>[H]c1nc(=O)n([H])nc1[H],0.6344500000000011,-29.10537
[H]c1nc(=O)n([H])nc1[H]>>[H]/N=C1/C([H])=NC(=O)N1[H],84.95167,-18.48442
[H]/N=C1/C([H])=NC(=O)N1[H]>>[H]c1nc(=O)n([H])nc1[H],103.43609000000001,18.48442
[H]c1nc(=O)n([H])nc1[H]>>[H]c1nc(=O)[n-]n([H])[c+]1[H],67.32252,21.26305
[H]c1nc(=O)[n-]n([H])[c+]1[H]>>[H]c1nc(=O)n([H])nc1[H],46.059470000000005,-21.26305
[H]c1nc(=O)n([H])nc1[H]>>[H]Oc1nnc([H])c([H])n1,38.20655,3.5900199999999995
[H]Oc1nnc([H])c([H])n1>>[H]c1nc(=O)n([H])nc1[H],34.61653,-3.5900199999999995
[H]c1nc(=O)n([H])nc1[H]>>[H]C1=C=[N+]([H])N([H])C([O-])=N1,84.92831,49.26735
[H]C1=C=[N+]([H])N([H])C([O-])=N1>>[H]c1nc(=O)n([H])nc1[H],35.66096,-49.26735
[H]c1nc(=O)n([H])nc1[H]>>[H]C([N+]#[C+])=C([H])[N-]N([H])[O-],117.25462,82.81074
[H]C([N+]#[C+])=C([H])[N-]N([H])[O-]>>[H]c1nc(=O)n([H])nc1[H],34.44387999999999,-82.81074
[H]c1nc(=O)n([H])nc1[H]>>[H]c1nnc(=O)n([H])c1[H],72.05717,11.40894
[H]c1nnc(=O)n([H])c1[H]>>[H]c1nc(=O)n([H])nc1[H],60.648230000000005,-11.40894
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[C-](C#N)[N+]([H])([H])C([H])([H])[H],67.30671,41.19144
[H]OC([H])([H])[C-](C#N)[N+]([H])([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],26.115269999999995,-41.19144
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]N=C=C(N([H])C([H])([H])[H])C([H])([H])O[H],89.29319,27.87986
[H]N=C=C(N([H])C([H])([H])[H])C([H])([H])O[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],61.41333,-27.87986
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]C([H])=C(C#N)N([H])C([H])([H])[H].[H]O[H],63.76215,6.8099300000000005
[H]C([H])=C(C#N)N([H])C([H])([H])[H].[H]O[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],56.95222,-6.8099300000000005
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]N=[C].[H]OC([H])([H])/C([H])=N/C([H])([H])[H],50.46913,33.67748
[H]N=[C].[H]OC([H])([H])/C([H])=N/C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],16.791650000000004,-33.67748
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]/N=C1\OC([H])([H])[C@]1([H])N([H])C([H])([H])[H],77.08415,13.70259
[H]/N=C1\OC([H])([H])[C@]1([H])N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],63.38155999999999,-13.70259
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)[N+]([H])([H])[C-]([H])[H],85.20255999999998,67.33751
[H]OC([H])([H])[C@@]([H])(C#N)[N+]([H])([H])[C-]([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],17.865049999999997,-67.33751
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]C#N.[H]O/C([H])=C(/[H])N([H])C([H])([H])[H],83.84646,20.8068
[H]C#N.[H]O/C([H])=C(/[H])N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],63.03966,-20.8068
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]C([H])=O.[H]N=C=C([H])N([H])C([H])([H])[H],51.83442,46.69584
[H]C([H])=O.[H]N=C=C([H])N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],5.1385799999999975,-46.69584
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[N+]([H])([C-]([H])C#N)C([H])([H])[H],93.59157,46.4149
[H]OC([H])([H])[N+]([H])([C-]([H])C#N)C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],47.17666999999999,-46.4149
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])C(=C=[N-])N([H])[C+]([H])[H].[H][H],65.03038000000001,47.58884000000001
[H]OC([H])([H])C(=C=[N-])N([H])[C+]([H])[H].[H][H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],17.441540000000003,-47.58884000000001
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])([N+]#[C-])N([H])C([H])([H])[H],47.08567,18.14379
[H]OC([H])([H])[C@@]([H])([N+]#[C-])N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],28.941879999999998,-18.14379
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]1([H])N=C1N([H])C([H])([H])[H],90.77923,30.95784
[H]OC([H])([H])[C@@]1([H])N=C1N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],59.82139,-30.95784
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]OC([H])([H])[C@@]1([H])[C]N([H])C([H])([H])N1[H],76.41574,36.75088
[H]OC([H])([H])[C@@]1([H])[C]N([H])C([H])([H])N1[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],39.66486,-36.75088
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H]>>[H]N=C([H])[H].[H]N=C=C([H])C([H])([H])O[H],66.08214,39.0581
[H]N=C([H])[H].[H]N=C=C([H])C([H])([H])O[H]>>[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],27.02403999999999,-39.0581
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O[C@]1([H])N2[C@@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H],79.21563,-22.14898
[H]O[C@]1([H])N2[C@@]1([H])[C@@]1([H])C([H])([H])[C@@]21[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],101.36461,22.14898
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]C(=O)[C@]1([H])N2C([H])([H])C1([H])C2([H])[H],71.28506999999998,-14.829070000000002
[H]C(=O)[C@]1([H])N2C([H])([H])C1([H])C2([H])[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],86.11413999999998,14.829070000000002
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O[C@]1([H])[C@]2([H])[C-]3[C@@]1([H])[N+]32C([H])([H])[H],74.72336,37.80086
[H]O[C@]1([H])[C@]2([H])[C-]3[C@@]1([H])[N+]32C([H])([H])[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],36.9225,-37.80086
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O[C@@]1([H])[C][C@]2([H])C([H])([H])N([H])[C@]12[H],61.51458,38.05523
[H]O[C@@]1([H])[C][C@]2([H])C([H])([H])N([H])[C@]12[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],23.45935,-38.05523
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O[C@]1([H])C([H])([H])N2C([H])([H])[C][C@@]21[H],66.04143,44.06713
[H]O[C@]1([H])C([H])([H])N2C([H])([H])[C][C@@]21[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],21.97430000000001,-44.06713
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O/C([H])=C(\[H])[C@@]1([H])C([H])=NC1([H])[H],36.3374,-42.96129000000001
[H]O/C([H])=C(\[H])[C@@]1([H])C([H])=NC1([H])[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],79.29869000000002,42.96129000000001
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]C1([H])N2[C@]3([H])C(=O)[C@@]2([H])[C@]13[H].[H][H],83.02594,16.53839
[H]C1([H])N2[C@]3([H])C(=O)[C@@]2([H])[C@]13[H].[H][H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],66.48755,-16.53839
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]O[C@]1([H])C([H])([H])[N+]23[C-](C2([H])[H])[C@]13[H],66.05646,34.0612
[H]O[C@]1([H])C([H])([H])[N+]23[C-](C2([H])[H])[C@]13[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],31.99526,-34.0612
[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H]>>[H]C1([H])N2[C@@]3([H])[C][C@]2([H])[C@@]13[H].[H]O[H],77.62309,65.66587
[H]C1([H])N2[C@@]3([H])[C][C@]2([H])[C@@]13[H].[H]O[H]>>[H]O[C@]1([H])[C@@]2([H])N3C([H])([H])[C@@]2([H])[C@@]31[H],11.957220000000007,-65.66587
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])([N+]#[C-])C([H])([H])C([H])([H])[H],58.14136,20.3495
[H]C([H])([H])C([H])([H])C([H])([N+]#[C-])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],37.79186,-20.3495
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]/N=C1\[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],110.27586,38.14493
[H]/N=C1\[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],72.13093,-38.14493
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]N1[C][C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],91.42964,41.28498
[H]N1[C][C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],50.14466000000001,-41.28498
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C(=C=NC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],98.6856,31.93454
[H]C(=C=NC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],66.75106,-31.93454
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C([H])=C([H])[H].[H]N=C=C([H])C([H])([H])C([H])([H])[H],68.49065999999999,50.96096
[H]C([H])=C([H])[H].[H]N=C=C([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],17.52969999999999,-50.96096
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C1=N[C@@]1([H])C([H])([H])C([H])([H])[H],130.41249,37.82384
[H]C([H])([H])C([H])([H])C1=N[C@@]1([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],92.58865,-37.82384
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C([H])=C([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].[H][H],115.99016,31.6726
[H]C([H])=C([H])[C@]([H])(C#N)C([H])([H])C([H])([H])[H].[H][H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],84.31756,-31.6726
[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]>>[H]C([H])=C([H])[H].[H]C1=N[C@@]1([H])C([H])([H])C([H])([H])[H],97.76043,68.17016
[H]C([H])=C([H])[H].[H]C1=N[C@@]1([H])C([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],29.590270000000004,-68.17016
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])[H].[H]C1([H])[C][C@@]([H])(C([H])([H])[H])O1,154.45719,92.92488
[H]C([H])([H])C([H])([H])[H].[H]C1([H])[C][C@@]([H])(C([H])([H])[H])O1>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],61.53231,-92.92488
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C([C]C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],71.73161999999998,60.14836
[H]OC([H])([H])C([C]C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],11.583259999999996,-60.14836
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]O[C@]([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],92.68112,-0.90333
[H]O[C@]([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],93.58445,0.90333
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])=C1C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H].[H][H],118.0027,14.868620000000002
[H]C([H])=C1C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H].[H][H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],103.13408000000001,-14.868620000000002
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H][C-]=[O+][C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],75.27297,43.97439
[H][C-]=[O+][C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],31.298579999999998,-43.97439
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H].[H]C([H])=O,61.16183,8.784130000000001
[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H].[H]C([H])=O>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],52.3777,-8.784130000000001
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])[C-]=[O+]C1([H])[H].[H]C([H])([H])[H],84.4803,58.03282
[H]C([H])([H])C1(C([H])([H])[H])[C-]=[O+]C1([H])[H].[H]C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],26.44748000000001,-58.03282
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])[H].[H]C([H])=C1C([H])([H])O[C@]1([H])C([H])([H])[H],114.6635,22.3884
[H]C([H])([H])[H].[H]C([H])=C1C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],92.2751,-22.3884
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H][C]C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],74.63765,71.99914
[H][C]C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],2.6385099999999966,-71.99914
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H][C]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],121.76192,83.71713000000003
[H][C]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],38.04478999999998,-83.71713000000003
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]OC([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H],59.71951,-6.23909
[H]OC([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],65.9586,6.23909
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])OC1([H])[H].[H][C]C([H])([H])[H],112.44755,99.62274
[H]C([H])([H])C1(C([H])([H])[H])OC1([H])[H].[H][C]C([H])([H])[H]>>[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],12.824810000000001,-99.62274
[H]C#CC([H])([H])[C@@]([H])(C#C[H])C([H])([H])[H]>>[H][C][C@@]1([H])C([H])([H])[C@@]1(C#C[H])C([H])([H])[H],90.44561,60.97188000000001
[H][C][C@@]1([H])C([H])([H])[C@@]1(C#C[H])C([H])([H])[H]>>[H]C#CC([H])([H])[C@@]([H])(C#C[H])C([H])([H])[H],29.47373,-60.97188000000001
[H]C#CC([H])([H])[C@@]([H])(C#C[H])C([H])([H])[H]>>[H]C#CC([H])([H])C([H])=C=C([H])C([H])([H])[H],84.75938000000002,0.00259
[H]C#CC([H])([H])C([H])=C=C([H])C([H])([H])[H]>>[H]C#CC([H])([H])[C@@]([H])(C#C[H])C([H])([H])[H],84.75679000000002,-0.00259
